Date,Open,High,Low,Close,Volume,Time
16-01-2024,642.25,642.45,642,642.05,10999,10:13:00
16-01-2024,642.1,642.5,641.9,642.25,25880,10:14:00
16-01-2024,642.2,642.5,642.15,642.15,87646,10:15:00
16-01-2024,642.15,642.55,642.05,642.05,50377,10:16:00
16-01-2024,642.05,642.1,641.8,641.9,16897,10:17:00
16-01-2024,641.9,641.9,641.45,641.9,38396,10:18:00
16-01-2024,641.9,641.95,641.55,641.75,22399,10:19:00
16-01-2024,641.75,641.8,641.55,641.6,13121,10:20:00
16-01-2024,641.65,641.95,641.6,641.65,11874,10:21:00
16-01-2024,641.65,642,641.65,642,9833,10:22:00
16-01-2024,641.9,642,641.15,641.15,18917,10:23:00
16-01-2024,641.15,641.3,640.7,641.1,41526,10:24:00
16-01-2024,641,641.65,641,641.35,24369,10:25:00
16-01-2024,641.5,641.75,641.25,641.3,13907,10:26:00
16-01-2024,641.35,641.85,641.35,641.55,13586,10:27:00
16-01-2024,641.45,641.7,641.45,641.6,10319,10:28:00
16-01-2024,641.6,641.75,641.45,641.7,12206,10:29:00
16-01-2024,641.65,641.7,641.25,641.5,11784,10:30:00
16-01-2024,641.45,641.8,641.35,641.7,15980,10:31:00
16-01-2024,641.6,641.7,641.1,641.15,12153,10:32:00
16-01-2024,641.25,641.55,641.15,641.55,5486,10:33:00
16-01-2024,641.3,642.2,641.3,642.05,45222,10:34:00
16-01-2024,642.15,642.4,641.75,642,21714,10:35:00
16-01-2024,642,642.1,641.5,641.75,18906,10:36:00
16-01-2024,641.55,641.8,641.5,641.65,9930,10:37:00
16-01-2024,641.55,642.15,641.55,642.1,19150,10:38:00
16-01-2024,641.9,642.05,641.65,642,19771,10:39:00
16-01-2024,642,642,641.35,641.7,22624,10:40:00
16-01-2024,641.6,641.75,641.4,641.4,13852,10:41:00
16-01-2024,641.4,641.6,641.4,641.5,15558,10:42:00
16-01-2024,641.45,641.7,641.4,641.6,10089,10:43:00
16-01-2024,641.45,641.7,641.4,641.55,9646,10:44:00
16-01-2024,641.6,641.7,641.35,641.7,15197,10:45:00
16-01-2024,641.7,641.9,641.45,641.85,27396,10:46:00
16-01-2024,641.85,641.9,641.7,641.8,29154,10:47:00
16-01-2024,641.8,641.9,641.7,641.9,22357,10:48:00
16-01-2024,641.9,642,641.7,641.95,22744,10:49:00
16-01-2024,641.75,642,641.7,641.75,18767,10:50:00
16-01-2024,641.75,642.3,641.75,641.95,28551,10:51:00
16-01-2024,641.8,642.5,641.8,642.05,38832,10:52:00
16-01-2024,642.05,642.15,641.45,641.65,38561,10:53:00
16-01-2024,641.85,642,641.45,641.5,19580,10:54:00
16-01-2024,641.7,641.75,641.45,641.75,17442,10:55:00
16-01-2024,641.55,641.95,641.5,641.7,15007,10:56:00
16-01-2024,641.75,641.95,641.65,641.65,14242,10:57:00
16-01-2024,641.65,641.95,641.55,641.75,18844,10:58:00
16-01-2024,641.95,641.95,641.55,641.6,10488,10:59:00
16-01-2024,641.55,641.7,641.5,641.65,13308,11:00:00
16-01-2024,641.5,641.65,641.2,641.6,38628,11:01:00
16-01-2024,641.5,641.65,641.25,641.5,18842,11:02:00
16-01-2024,641.4,641.55,641.3,641.4,13367,11:03:00
16-01-2024,641.35,641.6,641.3,641.5,18913,11:04:00
16-01-2024,641.5,641.6,641.3,641.4,10926,11:05:00
16-01-2024,641.4,641.6,641.15,641.3,39682,11:06:00
16-01-2024,641.3,641.6,641.3,641.5,11968,11:07:00
16-01-2024,641.5,641.7,641.25,641.55,13794,11:08:00
16-01-2024,641.45,641.65,641.35,641.65,3872,11:09:00
16-01-2024,641.5,641.6,640.9,641.45,89854,11:10:00
16-01-2024,641.2,641.65,641.2,641.4,22352,11:11:00
16-01-2024,641.4,641.7,641.35,641.5,14163,11:12:00
16-01-2024,641.5,641.6,641.25,641.35,8511,11:13:00
16-01-2024,641.25,641.5,641.25,641.4,10555,11:14:00
16-01-2024,641.4,641.75,641.2,641.5,41408,11:15:00
16-01-2024,641.5,641.95,641.45,641.45,15096,11:16:00
16-01-2024,641.45,641.7,641.2,641.25,20820,11:17:00
16-01-2024,641.25,641.6,641.2,641.5,28776,11:18:00
16-01-2024,641.5,641.5,640.85,641.5,114193,11:19:00
16-01-2024,641.45,641.5,641.05,641.35,20256,11:20:00
16-01-2024,641.35,641.55,641,641.05,59549,11:21:00
16-01-2024,641.05,641.35,641,641,12853,11:22:00
16-01-2024,641.05,641.25,640.5,640.55,15583,11:23:00
16-01-2024,640.55,640.6,640.3,640.35,16234,11:24:00
16-01-2024,640.5,640.65,640,640,28749,11:25:00
16-01-2024,640,640.05,639.55,639.95,59054,11:26:00
16-01-2024,639.85,640.05,639.6,640.05,19588,11:27:00
16-01-2024,640,640.05,639.8,639.9,13690,11:28:00
16-01-2024,639.95,640,639.8,639.95,41484,11:29:00
16-01-2024,639.95,640.4,639.4,640.1,270976,11:30:00
16-01-2024,640.15,640.3,640,640.2,8387,11:31:00
16-01-2024,640.35,640.35,640,640,8809,11:32:00
16-01-2024,640,641,640,640.8,65023,11:33:00
16-01-2024,640.85,641.2,640.75,641.05,27928,11:34:00
16-01-2024,641.05,641.2,641,641,86660,11:35:00
16-01-2024,641.2,641.2,641,641.05,22709,11:36:00
16-01-2024,641,641.4,641,641.3,30969,11:37:00
16-01-2024,641.15,641.5,641.15,641.5,9681,11:38:00
16-01-2024,641.5,641.5,641.05,641.5,24532,11:39:00
16-01-2024,641.5,641.55,641.1,641.3,5542,11:40:00
16-01-2024,641.1,641.45,641.1,641.3,2350,11:41:00
16-01-2024,641.2,641.4,640.25,640.4,157121,11:42:00
16-01-2024,640.5,641.15,640.15,640.95,16890,11:43:00
16-01-2024,640.95,641.05,640.6,640.75,6580,11:44:00
16-01-2024,640.65,640.9,640.55,640.75,11009,11:45:00
16-01-2024,640.75,641,640.65,640.75,15043,11:46:00
16-01-2024,640.8,640.8,640.45,640.75,9361,11:47:00
16-01-2024,640.75,641.1,640.5,641.1,54216,11:48:00
16-01-2024,641.1,641.4,640.8,641.4,11205,11:49:00
16-01-2024,641.4,641.45,641.05,641.15,26517,11:50:00
16-01-2024,641.25,641.7,640.75,641.1,234731,11:51:00
16-01-2024,641.15,641.65,640.95,641.35,183944,11:52:00
16-01-2024,641.15,641.5,640.95,641.15,39952,11:53:00
16-01-2024,641,641.7,640.95,641.6,27423,11:54:00
16-01-2024,641.55,643.4,641.5,643.3,155420,11:55:00
16-01-2024,643.45,644.9,643.3,644.75,258913,11:56:00
16-01-2024,644.75,644.8,644,644.25,72269,11:57:00
16-01-2024,644.25,644.3,643.8,644,50775,11:58:00
16-01-2024,644,644.1,643.6,643.9,79792,11:59:00
16-01-2024,643.75,643.95,643.15,643.8,65423,12:00:00
16-01-2024,643.65,643.8,643.35,643.35,27277,12:01:00
16-01-2024,643.55,643.75,643.2,643.5,24170,12:02:00
16-01-2024,643.5,643.7,643.35,643.5,25054,12:03:00
16-01-2024,643.6,643.7,643.3,643.45,80323,12:04:00
16-01-2024,643.55,643.6,642.95,643.25,163113,12:05:00
16-01-2024,643.5,643.5,643.05,643.4,39328,12:06:00
16-01-2024,643.45,643.5,643.05,643.4,82052,12:07:00
16-01-2024,643.3,643.5,642.5,642.9,69795,12:08:00
16-01-2024,642.65,643,642.5,642.6,95848,12:09:00
16-01-2024,642.7,643,641.65,642,48508,12:10:00
16-01-2024,641.8,642.5,641.65,642.2,19276,12:11:00
16-01-2024,642.15,642.4,641.8,641.9,19129,12:12:00
16-01-2024,641.9,642.15,641.9,642,8012,12:13:00
16-01-2024,642,642.1,641.7,641.9,16804,12:14:00
16-01-2024,641.85,641.9,641.1,641.3,20871,12:15:00
16-01-2024,641.5,641.8,641.3,641.8,14238,12:16:00
16-01-2024,641.7,641.8,641.6,641.75,10511,12:17:00
16-01-2024,641.7,641.75,640.5,640.65,35740,12:18:00
16-01-2024,640.65,640.85,639.8,640.75,79658,12:19:00
16-01-2024,640.65,640.85,640.35,640.7,38709,12:20:00
16-01-2024,640.6,641,640.55,641,23914,12:21:00
16-01-2024,641,641.45,640.85,641.25,29956,12:22:00
16-01-2024,641.15,641.65,641.05,641.4,33615,12:23:00
16-01-2024,641.4,641.8,641.35,641.8,12225,12:24:00
16-01-2024,641.7,642,641.6,642,9788,12:25:00
16-01-2024,642,642,641.75,641.8,22038,12:26:00
16-01-2024,641.85,641.95,641.5,641.6,5691,12:27:00
16-01-2024,641.55,641.95,641.5,641.85,4254,12:28:00
16-01-2024,641.6,641.8,641.15,641.8,15173,12:29:00
16-01-2024,641.8,642,641.7,641.9,11719,12:30:00
16-01-2024,641.9,642,641.65,641.75,37138,12:31:00
16-01-2024,641.7,641.8,641.5,641.7,25911,12:32:00
16-01-2024,641.65,641.65,641.25,641.5,5615,12:33:00
16-01-2024,641.2,641.45,641,641.1,43755,12:34:00
16-01-2024,641.1,641.45,641,641.25,11383,12:35:00
16-01-2024,641.25,641.55,640.9,640.95,28744,12:36:00
16-01-2024,641,641.1,640.95,641.1,13603,12:37:00
16-01-2024,641,641.25,640.75,641.1,52139,12:38:00
16-01-2024,641.1,641.5,641.1,641.45,6218,12:39:00
16-01-2024,641.45,641.5,641.3,641.5,7664,12:40:00
16-01-2024,641.4,641.55,641.4,641.4,6915,12:41:00
16-01-2024,641.4,641.85,641.35,641.75,6977,12:42:00
16-01-2024,641.8,641.85,641.55,641.65,7661,12:43:00
16-01-2024,641.65,641.7,641.5,641.65,6532,12:44:00
16-01-2024,641.65,641.85,641.55,641.65,11770,12:45:00
16-01-2024,641.65,641.7,641.2,641.45,25199,12:46:00
16-01-2024,641.35,641.5,640.6,640.95,22636,12:47:00
16-01-2024,640.95,641,640,640.05,112989,12:48:00
16-01-2024,640.3,640.85,640.05,640.15,49730,12:49:00
16-01-2024,640,640.3,639.85,640.2,59780,12:50:00
16-01-2024,640.2,640.3,639.8,640,78202,12:51:00
16-01-2024,639.95,640.2,639.8,639.9,33528,12:52:00
16-01-2024,640,640.4,639.85,640.25,26065,12:53:00
16-01-2024,640.25,640.3,639.5,639.65,82889,12:54:00
16-01-2024,639.65,639.95,639,639.5,99557,12:55:00
16-01-2024,639.5,639.75,638.75,638.95,77508,12:56:00
16-01-2024,638.75,639.2,638.5,638.75,100707,12:57:00
16-01-2024,638.85,639.45,638.65,639.2,35887,12:58:00
16-01-2024,639.2,639.35,638.05,638.45,48298,12:59:00
16-01-2024,638.05,638.45,637,637.05,110063,13:00:00
16-01-2024,637.25,637.95,636.75,637.75,142627,13:01:00
16-01-2024,637.7,638,637.1,637.45,92377,13:02:00
16-01-2024,637.35,638,637.3,637.7,104758,13:03:00
16-01-2024,637.7,637.95,637.55,637.85,15713,13:04:00
16-01-2024,637.8,638,637.75,638,23162,13:05:00
16-01-2024,638,638,637.7,638,60651,13:06:00
16-01-2024,638,638,637.75,638,71250,13:07:00
16-01-2024,637.95,638.45,637.65,638.45,73570,13:08:00
16-01-2024,638.25,638.8,638.25,638.45,35063,13:09:00
16-01-2024,638.35,638.6,638.15,638.5,23915,13:10:00
16-01-2024,638.55,638.95,638,638.65,71420,13:11:00
16-01-2024,638.6,638.95,638.45,638.55,38631,13:12:00
16-01-2024,638.6,638.6,637.8,638.55,36568,13:13:00
16-01-2024,638.35,638.9,638,638.9,30494,13:14:00
16-01-2024,638.8,638.95,638.25,638.9,26080,13:15:00
16-01-2024,638.85,640,638.75,639.85,126505,13:16:00
16-01-2024,639.9,640,639.2,639.65,48353,13:17:00
16-01-2024,639.55,639.75,639.25,639.25,57591,13:18:00
16-01-2024,639.25,639.45,638.25,638.45,45552,13:19:00
16-01-2024,638.35,638.65,638,638.5,35777,13:20:00
16-01-2024,638.5,638.8,638.3,638.6,29149,13:21:00
16-01-2024,638.7,639.15,638.45,638.95,30147,13:22:00
16-01-2024,638.85,639.25,638.45,638.5,18779,13:23:00
16-01-2024,638.65,638.65,637.5,637.65,58022,13:24:00
16-01-2024,637.7,638,637.55,637.85,32492,13:25:00
16-01-2024,637.85,638.3,637.6,637.85,23903,13:26:00
16-01-2024,637.85,638.05,637.35,637.5,28985,13:27:00
16-01-2024,637.4,637.65,637.25,637.65,15039,13:28:00
16-01-2024,637.55,638.1,637.35,637.9,19532,13:29:00
16-01-2024,637.65,637.7,636.55,637.25,49183,13:30:00
16-01-2024,637.35,637.55,636.85,637,32517,13:31:00
16-01-2024,637,637.2,635.8,636.25,71027,13:32:00
16-01-2024,636.1,636.4,634.45,634.6,136623,13:33:00
16-01-2024,634.75,635.1,634.5,634.75,68577,13:34:00
16-01-2024,634.65,635.1,633.8,634.55,79971,13:35:00
16-01-2024,634.5,634.5,633.45,634.05,62460,13:36:00
16-01-2024,634.05,634.55,634,634.05,51076,13:37:00
16-01-2024,634.1,634.7,634.05,634.2,67609,13:38:00
16-01-2024,634.05,634.95,633.65,634.8,74276,13:39:00
16-01-2024,635,636.05,635,635.4,56213,13:40:00
16-01-2024,635.25,635.85,635.05,635.3,31511,13:41:00
16-01-2024,635.3,635.75,635.05,635.7,40771,13:42:00
16-01-2024,635.65,635.7,635.25,635.5,49664,13:43:00
16-01-2024,635.55,637.2,635.4,636.65,56015,13:44:00
16-01-2024,636.6,636.95,635.7,636.65,51592,13:45:00
16-01-2024,636.65,637.25,636.6,637.2,52837,13:46:00
16-01-2024,637.25,637.3,636.9,637,29394,13:47:00
16-01-2024,637,637.3,636.6,637.25,29869,13:48:00
16-01-2024,637.25,637.25,636.35,636.55,43940,13:49:00
16-01-2024,636.25,636.75,636,636.25,17110,13:50:00
16-01-2024,636.25,637.25,635.6,637.05,27263,13:51:00
16-01-2024,637.2,637.3,637.05,637.2,26849,13:52:00
16-01-2024,637.05,637.25,636.6,637.15,13491,13:53:00
16-01-2024,637.05,637.35,636.85,637.2,14111,13:54:00
16-01-2024,637.2,638.2,637.15,637.9,67058,13:55:00
16-01-2024,637.95,638.15,637.6,638.05,24123,13:56:00
16-01-2024,638.1,638.1,637.65,637.8,16094,13:57:00
16-01-2024,637.7,638,637.25,638,57554,13:58:00
16-01-2024,637.85,638.4,637.1,637.35,49110,13:59:00
16-01-2024,637.35,637.5,636.55,637,91200,14:00:00
16-01-2024,636.9,637.9,636.9,637.6,26820,14:01:00
16-01-2024,637.6,637.7,636.55,636.9,22783,14:02:00
16-01-2024,636.8,637.7,636.8,637.35,18872,14:03:00
16-01-2024,637.3,637.7,637,637,22365,14:04:00
16-01-2024,637,637.2,636.7,636.95,10468,14:05:00
16-01-2024,636.9,637.1,636.6,637.1,27245,14:06:00
16-01-2024,637.1,637.25,637,637.15,9313,14:07:00
16-01-2024,637.1,637.15,636.8,637,12189,14:08:00
16-01-2024,636.9,637.5,636.9,637.25,22899,14:09:00
16-01-2024,637.35,637.55,637.15,637.4,28899,14:10:00
16-01-2024,637.3,637.9,637.25,637.9,14142,14:11:00
16-01-2024,637.85,639.5,637.75,639.2,52023,14:12:00
16-01-2024,639.05,639.1,638.15,638.3,30909,14:13:00
16-01-2024,638.2,638.5,638.15,638.45,19894,14:14:00
16-01-2024,638.7,638.8,638.4,638.7,35555,14:15:00
16-01-2024,638.55,638.75,638.4,638.55,45511,14:16:00
16-01-2024,638.4,638.65,638.35,638.65,16374,14:17:00
16-01-2024,638.65,639,638.4,638.5,31439,14:18:00
16-01-2024,638.45,638.6,638.2,638.45,14379,14:19:00
16-01-2024,638.5,638.75,638.4,638.6,18217,14:20:00
16-01-2024,638.6,638.75,637.5,637.5,33918,14:21:00
16-01-2024,637.5,638.05,637.4,637.8,19605,14:22:00
16-01-2024,637.7,638.1,637.6,637.65,10287,14:23:00
16-01-2024,637.45,637.75,637,637.65,25311,14:24:00
16-01-2024,637.6,637.9,636.65,636.7,34239,14:25:00
16-01-2024,636.75,636.8,635.75,636.25,95559,14:26:00
16-01-2024,636.1,636.8,636.1,636.4,42102,14:27:00
16-01-2024,636.4,636.6,636.05,636.45,26598,14:28:00
16-01-2024,636.5,637.25,636.5,637.25,21718,14:29:00
16-01-2024,637.15,637.4,637,637.2,11642,14:30:00
16-01-2024,637.2,637.35,636.85,637,25874,14:31:00
16-01-2024,637,637.25,636.8,637.2,14647,14:32:00
16-01-2024,637.15,637.3,636.95,637,17782,14:33:00
16-01-2024,636.95,637.15,636.8,637.1,8367,14:34:00
16-01-2024,637,637.2,636.7,636.95,14490,14:35:00
16-01-2024,636.85,636.95,636.5,636.9,22953,14:36:00
16-01-2024,636.8,637.35,636.75,637.35,25100,14:37:00
16-01-2024,637.45,637.9,637.45,637.7,21488,14:38:00
16-01-2024,637.65,638,637.45,637.8,15592,14:39:00
16-01-2024,637.9,638.3,637.8,638.15,20842,14:40:00
16-01-2024,638.1,638.1,637.8,638.1,19628,14:41:00
16-01-2024,637.95,638.15,637.9,638.1,9965,14:42:00
16-01-2024,638.1,638.1,637.8,637.9,15463,14:43:00
16-01-2024,637.8,638.05,637.75,638.05,16423,14:44:00
16-01-2024,638,638.1,637.75,637.95,10576,14:45:00
16-01-2024,637.9,638.1,637.55,637.95,19654,14:46:00
16-01-2024,637.95,637.95,637.6,637.8,7706,14:47:00
16-01-2024,637.8,637.8,637.2,637.3,16541,14:48:00
16-01-2024,637.3,637.45,637,637,32008,14:49:00
16-01-2024,637.05,637.1,636.75,637.05,28120,14:50:00
16-01-2024,636.95,637.15,636.8,637.05,31877,14:51:00
16-01-2024,637.1,637.2,636.8,637.05,53967,14:52:00
16-01-2024,637,637.15,636.8,637,14663,14:53:00
16-01-2024,636.95,637.2,636.75,636.75,12997,14:54:00
16-01-2024,636.85,637.05,636.35,636.35,46518,14:55:00
16-01-2024,636.4,636.5,636,636,29336,14:56:00
16-01-2024,636.05,636.3,636,636.15,24510,14:57:00
16-01-2024,636.15,636.55,636,636.45,22569,14:58:00
16-01-2024,636.4,637.5,636.4,636.75,62400,14:59:00
16-01-2024,636.95,637.1,636.55,636.95,37915,15:00:00
16-01-2024,636.8,636.9,636.6,636.9,24718,15:01:00
16-01-2024,636.85,637,636.55,636.85,25055,15:02:00
16-01-2024,636.85,637.25,636.6,636.6,29981,15:03:00
16-01-2024,636.7,637,636.7,636.9,19479,15:04:00
16-01-2024,636.9,636.9,636.6,636.85,19755,15:05:00
16-01-2024,636.85,637.2,636.8,637.05,24648,15:06:00
16-01-2024,637.05,637.05,636.65,636.7,45070,15:07:00
16-01-2024,636.7,637,636.7,636.85,23806,15:08:00
16-01-2024,636.8,637,636.7,636.7,33425,15:09:00
16-01-2024,636.7,636.8,636.55,636.75,30836,15:10:00
16-01-2024,636.75,636.75,636.5,636.6,43548,15:11:00
16-01-2024,636.55,636.6,636.1,636.2,66316,15:12:00
16-01-2024,636.2,636.6,636.1,636.6,41521,15:13:00
16-01-2024,636.6,637.05,636.5,636.9,45388,15:14:00
16-01-2024,636.85,636.95,636.5,636.7,37231,15:15:00
16-01-2024,636.8,637.05,636.5,636.55,55653,15:16:00
16-01-2024,636.55,637,636.25,637,43226,15:17:00
16-01-2024,636.85,637.05,636.45,636.6,80728,15:18:00
16-01-2024,636.6,636.95,636.6,636.85,51755,15:19:00
16-01-2024,637,637.1,636.55,636.8,75976,15:20:00
16-01-2024,636.8,637.7,636.8,637.65,49354,15:21:00
16-01-2024,637.65,637.95,637.65,637.75,39712,15:22:00
16-01-2024,637.75,637.85,637.4,637.5,32856,15:23:00
16-01-2024,637.45,637.45,637.25,637.4,35841,15:24:00
16-01-2024,637.4,637.4,637.15,637.35,49750,15:25:00
16-01-2024,637.35,637.4,637.2,637.25,48431,15:26:00
16-01-2024,637.3,637.4,637.1,637.3,48485,15:27:00
16-01-2024,637.3,637.35,637,637.15,51071,15:28:00
16-01-2024,637.1,637.5,637.05,637.5,28050,15:29:00
17-01-2024,624,630.45,623,628.8,538643,09:15:00
17-01-2024,628.35,631.1,627.15,630.4,609806,09:16:00
17-01-2024,630.55,631.75,629.9,631.05,419003,09:17:00
17-01-2024,631,632.95,630.05,631.95,240192,09:18:00
17-01-2024,631.8,633.45,631.4,631.85,271690,09:19:00
17-01-2024,631.85,635.35,631.05,635.3,313172,09:20:00
17-01-2024,635.8,635.8,634.1,635.35,287260,09:21:00
17-01-2024,635.4,636.8,635.25,636.75,292958,09:22:00
17-01-2024,636.75,636.75,634.95,635,271286,09:23:00
17-01-2024,634.65,635.05,633.25,633.4,291367,09:24:00
17-01-2024,633.45,633.8,632.4,632.5,129800,09:25:00
17-01-2024,632.45,632.7,631.1,632.15,156588,09:26:00
17-01-2024,632.05,632.65,631.5,631.9,86335,09:27:00
17-01-2024,632.25,632.25,631.55,632.05,54901,09:28:00
17-01-2024,631.85,632.55,631.55,631.8,110974,09:29:00
17-01-2024,631.7,632.65,631.1,632.15,109686,09:30:00
17-01-2024,632.6,633.4,631.85,632.1,93964,09:31:00
17-01-2024,632.05,632.95,631.5,632.55,149059,09:32:00
17-01-2024,632.25,633.45,632.25,633.2,100653,09:33:00
17-01-2024,633.6,634.35,633.25,633.9,134401,09:34:00
17-01-2024,634,635.3,633.8,634.8,154076,09:35:00
17-01-2024,634.9,635.45,634.5,634.65,78403,09:36:00
17-01-2024,634.55,635,633.6,634.15,98250,09:37:00
17-01-2024,634,634.45,633.75,633.95,130811,09:38:00
17-01-2024,633.9,633.9,633.25,633.8,73663,09:39:00
17-01-2024,633.75,634.4,633.55,633.55,84009,09:40:00
17-01-2024,633.65,634.35,633,634.35,65372,09:41:00
17-01-2024,634.25,635.35,633.85,633.9,79865,09:42:00
17-01-2024,633.85,634.8,633.75,634.4,55148,09:43:00
17-01-2024,634.3,634.5,633.4,633.55,72394,09:44:00
17-01-2024,633.55,634.65,633.5,634.65,72621,09:45:00
17-01-2024,634.2,634.5,633.6,634,62142,09:46:00
17-01-2024,634.2,634.25,633.5,633.7,56359,09:47:00
17-01-2024,633.7,634.45,633.35,633.7,119895,09:48:00
17-01-2024,633.65,633.8,633.1,633.45,82249,09:49:00
17-01-2024,633.55,634.1,633.45,634,53201,09:50:00
17-01-2024,634,635.75,634,634.6,148058,09:51:00
17-01-2024,634.55,636.25,634.4,636,284020,09:52:00
17-01-2024,636,636.4,635.1,635.3,113864,09:53:00
17-01-2024,635.25,635.8,634.75,635.6,85037,09:54:00
17-01-2024,635.45,635.8,633.6,634.05,108536,09:55:00
17-01-2024,633.85,634.05,632.6,632.6,162950,09:56:00
17-01-2024,632.55,633.95,632.15,633.7,321920,09:57:00
17-01-2024,633.7,634.15,633,633.05,95496,09:58:00
17-01-2024,633.05,634,632.65,633.05,66878,09:59:00
17-01-2024,633.05,633.2,632.5,632.85,49134,10:00:00
17-01-2024,632.85,633.15,632.15,632.5,53795,10:01:00
17-01-2024,632.5,633.1,632.2,632.95,72861,10:02:00
17-01-2024,632.75,633.35,632.5,632.85,48300,10:03:00
17-01-2024,632.7,633.2,632.65,632.95,25381,10:04:00
17-01-2024,632.95,633.1,632,632.15,55846,10:05:00
17-01-2024,632.2,632.55,631.25,631.3,92774,10:06:00
17-01-2024,631.15,631.8,631,631.5,106867,10:07:00
17-01-2024,631.5,632.45,631.15,632.15,128843,10:08:00
17-01-2024,632.2,632.7,632,632.2,48041,10:09:00
17-01-2024,632.2,632.6,632,632.05,37306,10:10:00
17-01-2024,632.3,632.65,632.05,632.2,53322,10:11:00
17-01-2024,632.25,632.6,632,632.1,57254,10:12:00
17-01-2024,632.2,632.55,632,632.15,44993,10:13:00
17-01-2024,632.35,632.6,632,632,113737,10:14:00
17-01-2024,632.05,632.1,631.05,631.35,303372,10:15:00
17-01-2024,631.4,632,631.05,631.65,78461,10:16:00
17-01-2024,631.65,632.05,631.45,631.45,28406,10:17:00
17-01-2024,631.4,631.6,631,631.15,121374,10:18:00
17-01-2024,631.25,631.95,630.85,631.2,103700,10:19:00
17-01-2024,631.4,631.95,631.2,631.9,43769,10:20:00
17-01-2024,631.95,631.95,630.8,630.9,46670,10:21:00
17-01-2024,630.8,631.25,630.4,630.55,76268,10:22:00
17-01-2024,630.65,630.9,630.3,630.55,60625,10:23:00
17-01-2024,630.55,630.65,629.75,629.75,182417,10:24:00
17-01-2024,629.75,630.55,629.6,630,126923,10:25:00
17-01-2024,630.1,630.3,629.15,629.45,135348,10:26:00
17-01-2024,629.45,630.55,629,630.2,157647,10:27:00
17-01-2024,630.2,630.55,629.85,630,74165,10:28:00
17-01-2024,630,630.6,629.85,630.55,44088,10:29:00
17-01-2024,630.6,630.8,630.25,630.55,41275,10:30:00
17-01-2024,630.75,630.95,630.05,630.35,47277,10:31:00
17-01-2024,630.4,630.65,630.15,630.4,60981,10:32:00
17-01-2024,630.4,630.85,629.9,629.95,76093,10:33:00
17-01-2024,629.8,630.2,629.3,629.5,132582,10:34:00
17-01-2024,629.3,629.7,629,629.65,107345,10:35:00
17-01-2024,629.35,629.95,628.7,628.75,143455,10:36:00
17-01-2024,628.9,628.9,626.75,627.65,459119,10:37:00
17-01-2024,627.85,628.05,626.6,627.1,252851,10:38:00
17-01-2024,626.9,628.05,626.55,627.6,108610,10:39:00
17-01-2024,627.5,628.05,627.25,627.75,72051,10:40:00
17-01-2024,627.85,628,627.3,627.7,69996,10:41:00
17-01-2024,627.65,627.8,627.2,627.65,21069,10:42:00
17-01-2024,627.75,628.2,627.4,627.5,92783,10:43:00
17-01-2024,628,628.6,627.5,627.7,82929,10:44:00
17-01-2024,627.6,628,627.1,627.7,94046,10:45:00
17-01-2024,627.7,628.25,627.55,627.9,61752,10:46:00
17-01-2024,627.7,628,627.45,627.7,52236,10:47:00
17-01-2024,627.6,628.5,627.45,628.2,71077,10:48:00
17-01-2024,628.3,628.6,628,628.25,54756,10:49:00
17-01-2024,628.3,628.65,627.9,628.05,39003,10:50:00
17-01-2024,628,628.4,627.95,628,58649,10:51:00
17-01-2024,628,628,627.2,627.35,60846,10:52:00
17-01-2024,627.05,627.95,627.05,627.8,51739,10:53:00
17-01-2024,627.9,628.95,627.5,627.95,93980,10:54:00
17-01-2024,627.75,628.5,627.25,628.15,56446,10:55:00
17-01-2024,628.15,628.75,627.95,628.25,42924,10:56:00
17-01-2024,628.25,628.25,627.3,627.45,59122,10:57:00
17-01-2024,627.25,628.35,627.1,627.9,47394,10:58:00
17-01-2024,627.9,628.4,627.55,627.9,46210,10:59:00
17-01-2024,628.15,628.2,627.5,627.75,38751,11:00:00
17-01-2024,627.85,628.15,627.15,627.2,62586,11:01:00
17-01-2024,627.2,627.55,627,627.45,67185,11:02:00
17-01-2024,627.4,627.5,626.75,627.45,106654,11:03:00
17-01-2024,627.5,627.65,627,627.3,107182,11:04:00
17-01-2024,627.3,627.75,627.05,627.3,100869,11:05:00
17-01-2024,627.4,628.95,627.05,628.85,69101,11:06:00
17-01-2024,628.9,629.4,628.45,629.4,69760,11:07:00
17-01-2024,629.45,629.75,628.95,629.45,88274,11:08:00
17-01-2024,629.35,629.6,629.05,629.35,38242,11:09:00
17-01-2024,629.45,630.3,629.1,629.35,132952,11:10:00
17-01-2024,629.4,629.95,629.1,629.75,54142,11:11:00
17-01-2024,629.6,629.7,629,629.35,61135,11:12:00
17-01-2024,629.6,629.9,629.1,629.85,53351,11:13:00
17-01-2024,629.75,629.75,629,629.25,77048,11:14:00
17-01-2024,629.25,629.6,629,629.5,69577,11:15:00
17-01-2024,629.45,629.45,627.35,627.95,114664,11:16:00
17-01-2024,628.05,629.7,627.9,628.85,73176,11:17:00
17-01-2024,629.15,629.45,628.6,629.05,31592,11:18:00
17-01-2024,628.9,629.35,628.75,628.9,36685,11:19:00
17-01-2024,628.9,629.3,628.5,629.3,25609,11:20:00
17-01-2024,629.3,629.45,628.65,628.9,22736,11:21:00
17-01-2024,628.9,628.9,628,628.35,58261,11:22:00
17-01-2024,628.4,628.5,627.85,628.45,47095,11:23:00
17-01-2024,628.05,628.75,627.85,628.5,39235,11:24:00
